Image_Metadata_Plate,Image_Metadata_Well,Image_FileName_OrigHoechst,Image_Count_Nuclei,Image_Metadata_GeneID,Image_Metadata_GeneSymbol,Image_Metadata_IsLandmark,Image_Metadata_AlleleDesc,Image_Metadata_ExpressionVector,Image_Metadata_FlaggedForToxicity,Image_Metadata_IE_Blast_noBlast,Image_Metadata_IntendedOrfMismatch,Image_Metadata_OpenOrClosed,Image_Metadata_RNAiVirusPlateName,Image_Metadata_Site,Image_Metadata_TimePoint_Hours,Image_Metadata_Type,Image_Metadata_Virus_Vol_ul,Image_Metadata_ASSAY_WELL_ROLE,Image_Metadata_QCFlag_isBlurry,Image_Metadata_QCFlag_isSaturated
41749,d06,taoe005-u2os-72h-cp-a-au00044858_d06_s5_w183ee7d7b-503e-4add-b905-2811b3cd200f.tif,76,6714,SRC,1,Y527F,pLX304,,1.07,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,d05,taoe005-u2os-72h-cp-a-au00044858_d05_s3_w1260645a8-8a07-4d33-a570-d089bc029763.tif,60,7157,TP53,1,WT.1,pLX304,,0.99,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,d17,taoe005-u2os-72h-cp-a-au00044858_d17_s4_w1f3429f30-def2-4126-8551-63f31bf67da2.tif,58,-43,Luciferase,0,CTRL,pLX304,,1.23,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,CTRL,0,0
41749,f01,taoe005-u2os-72h-cp-a-au00044858_f01_s9_w156ba654f-8af8-484c-89c9-0e37bd5ab6ed.tif,71,5594,MAPK1,0,WT.1,pLX304,,1.08,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,e11,taoe005-u2os-72h-cp-a-au00044858_e11_s3_w13ee5aea2-3c6d-44dd-85c4-073b3bcbdcf7.tif,36,5291,PIK3CB,0,WT.1,pLX304,,1.2,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,e18,taoe005-u2os-72h-cp-a-au00044858_e18_s4_w16bcd6d49-5149-454b-a61f-ed6ff05c7687.tif,81,3717,JAK2,0,WT,pLX304,,0.95,,,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41749,h08,taoe005-u2os-72h-cp-a-au00044858_h08_s2_w121bb8809-6182-4f10-aa95-d8e40edbb334.tif,47,-42,LacZ,0,CTRL,pLX304,,1.24,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,CTRL,0,0
41749,h15,taoe005-u2os-72h-cp-a-au00044858_h15_s3_w1f907bd74-e008-4963-9ff5-b4377ef138a2.tif,70,182,JAG1,0,WT,pLX304,,1.1,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,g02,taoe005-u2os-72h-cp-a-au00044858_g02_s1_w110258e42-4c3c-454d-9f40-d47306d37a8d.tif,53,5170,PDPK1,0,WT.2,pLX304,,0.96,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41749,g19,taoe005-u2os-72h-cp-a-au00044858_g19_s7_w1330472ed-7b2c-4ef2-8f3a-9592453ba634.tif,48,7046,TGFBR1,0,WT.1,pLX304,,1.04,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,g02,taoe005-u2os-72h-cp-a-au00044858_g02_s5_w15c5d280a-aa64-4bc7-9736-28eb0d076db8.tif,62,5170,PDPK1,0,WT.2,pLX304,,0.96,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,g03,taoe005-u2os-72h-cp-a-au00044858_g03_s6_w143c3ab88-532e-4214-b549-c3f53d46ab4d.tif,78,5601,MAPK9,1,WT.1,pLX304,,1.14,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,i03,taoe005-u2os-72h-cp-a-au00044858_i03_s9_w11cae5d79-c230-4006-9c16-0246fecf27fc.tif,90,8945,BTRC,0,WT,pLX304,,0.94,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,e01,taoe005-u2os-72h-cp-a-au00044858_e01_s3_w105648320-9956-423a-a8ef-8ebcea24eb76.tif,113,4089,SMAD4,0,WT,pLX304,,1.04,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,i11,taoe005-u2os-72h-cp-a-au00044858_i11_s2_w1c293e9ec-6074-4293-9e35-44d7f8db9d16.tif,22,-42,LacZ,0,CTRL,pLX304,,0.97,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,CTRL,0,0
41749,e19,taoe005-u2os-72h-cp-a-au00044858_e19_s5_w15edaa7db-521b-47fb-b414-ed8c52741869.tif,60,5578,PRKCA,0,WT.1,pLX304,,1.1,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,g01,taoe005-u2os-72h-cp-a-au00044858_g01_s6_w1903773e8-70b9-424b-8b1c-7788d82dcdf9.tif,119,5599,MAPK8,0,WT.1,pLX304,,1.08,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,g01,taoe005-u2os-72h-cp-a-au00044858_g01_s9_w17f44eed6-864f-4dbd-a382-6270fdde7a83.tif,135,5599,MAPK8,0,WT.1,pLX304,,1.08,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,g11,taoe005-u2os-72h-cp-a-au00044858_g11_s5_w15b92fb63-8623-4316-a45d-39825a03694f.tif,56,6772,STAT1,1,WT,pLX304,,0.93,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,h23,taoe005-u2os-72h-cp-a-au00044858_h23_s7_w1c50b8298-2cb1-4390-9d26-8b29d6c4076e.tif,95,10000,AKT3,0,WT.2,pLX304,,0.94,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,c23,taoe005-u2os-72h-cp-a-au00044858_c23_s8_w13f4e9f5a-0356-4241-80e5-94e953d82ad5.tif,44,3667,IRS1,0,WT,pLX304,,0.98,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41749,d17,taoe005-u2os-72h-cp-a-au00044858_d17_s9_w1fffa61da-425e-4e34-81c8-775e39af284d.tif,106,-43,Luciferase,0,CTRL,pLX304,,1.23,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,CTRL,0,0
41749,d01,taoe005-u2os-72h-cp-a-au00044858_d01_s6_w125ed561b-7108-4ba1-92cd-f8de43c93bf3.tif,29,331,XIAP,0,WT.1,pLX304,,0.89,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,g21,taoe005-u2os-72h-cp-a-au00044858_g21_s3_w1d02a83be-52f9-4921-9c5e-ba00e6ca9474.tif,67,7128,TNFAIP3,0,WT,pLX304,,0.9,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,e21,taoe005-u2os-72h-cp-a-au00044858_e21_s7_w14e592c6a-ace1-4c43-97e8-8af8c8aad2fa.tif,93,5581,PRKCE,0,WT.1,pLX304,,1.07,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,d06,taoe005-u2os-72h-cp-a-au00044858_d06_s6_w140ca8c9d-34b4-4dcd-8aba-1cf056dde03e.tif,53,6714,SRC,1,Y527F,pLX304,,1.07,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,e24,taoe005-u2os-72h-cp-a-au00044858_e24_s1_w1083c79d2-7c64-455b-85bd-aa9d639c4650.tif,90,4296,MAP3K11,0,WT,pLX304,,1.09,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41749,f16,taoe005-u2os-72h-cp-a-au00044858_f16_s5_w144852171-56cf-403d-ae70-1dbd12bde0f9.tif,34,-43,Luciferase,0,CTRL,pLX304,,1.18,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,CTRL,0,0
41749,e23,taoe005-u2os-72h-cp-a-au00044858_e23_s5_w174da7959-0df3-4337-a314-6e139b5d8bd2.tif,59,5590,PRKCZ,0,WT.1,pLX304,,1.06,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,d15,taoe005-u2os-72h-cp-a-au00044858_d15_s6_w1048faeb7-ed54-4c04-88b5-823463d8a35a.tif,43,2081,ERN1,0,WT.1,pLX304,,1.4,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,d05,taoe005-u2os-72h-cp-a-au00044858_d05_s7_w1c482f05d-b628-403e-9278-53bd7b7fc499.tif,89,7157,TP53,1,WT.1,pLX304,,0.99,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,e09,taoe005-u2os-72h-cp-a-au00044858_e09_s2_w18df0b0f8-fb33-48ae-91a3-52ecffd78245.tif,68,5170,PDPK1,0,WT.1,pLX304,,1.17,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41749,d16,taoe005-u2os-72h-cp-a-au00044858_d16_s1_w1390d6306-ac8b-4e0f-b17d-38814143f004.tif,72,207,AKT1,1,E17K,pLX304,,1.11,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41749,f19,taoe005-u2os-72h-cp-a-au00044858_f19_s1_w1f3c445bf-d502-4cd7-a4c7-ebde8b299608.tif,96,1649,DDIT3,0,WT.1,pLX304,,0.82,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41749,h19,taoe005-u2os-72h-cp-a-au00044858_h19_s6_w1f541bf0c-0568-4c06-bb5f-eba61c74728a.tif,122,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,6,72H,"ORF OE",1,Untreated,0,0
41749,i14,taoe005-u2os-72h-cp-a-au00044858_i14_s5_w1832f2cc0-0598-4455-9da3-e64750ff0ac1.tif,40,5894,RAF1,0,WT.1,pLX304,,0.92,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,i13,taoe005-u2os-72h-cp-a-au00044858_i13_s9_w1505b3b44-1566-45a7-9a73-8e6cad48e604.tif,104,22943,DKK1,0,WT,pLX304,,1.15,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,i04,taoe005-u2os-72h-cp-a-au00044858_i04_s6_w1a0015c35-71ad-4699-858b-75afcbdf2bcd.tif,36,5599,MAPK8,0,WT.2,pLX304,,1.04,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,g18,taoe005-u2os-72h-cp-a-au00044858_g18_s2_w1c8e855a6-99a0-4ed5-a880-b91123eb807d.tif,64,5578,PRKCA,0,WT.2,pLX304,,0.31,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41749,d09,taoe005-u2os-72h-cp-a-au00044858_d09_s9_w19f9362ac-ebc0-4e65-b6c8-9dd8e465fdf7.tif,64,3091,HIF1A,1,WT.1,pLX304,,1.35,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,e07,taoe005-u2os-72h-cp-a-au00044858_e07_s5_w11592c51f-0cd6-4e4f-b049-0641c03a72dc.tif,73,4793,NFKBIB,1,WT,pLX304,,1.1,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,d13,taoe005-u2os-72h-cp-a-au00044858_d13_s2_w13d7b3409-bdaa-43a2-a4a9-be23246b9e17.tif,56,5879,RAC1,0,WT.1,pLX304,,1.04,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41749,f10,taoe005-u2os-72h-cp-a-au00044858_f10_s4_w12b608d3a-0a7b-4f4c-ba6d-d60342880ffd.tif,78,3845,KRAS,0,WT.1,pLX304,,1.14,,closed,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41749,d21,taoe005-u2os-72h-cp-a-au00044858_d21_s5_w1848d4645-92b2-43b1-a1c2-26b609fca5bd.tif,23,1869,E2F1,0,WT,pLX304,,1.09,,closed,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,e22,taoe005-u2os-72h-cp-a-au00044858_e22_s3_w1ba30f563-de6a-4717-94c6-effd859bd50f.tif,110,4217,MAP3K5,0,WT,pLX304,,1.18,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,f06,taoe005-u2os-72h-cp-a-au00044858_f06_s6_w14fb1c785-0cfe-453a-a17b-265a239fda03.tif,97,1387,CREBBP,0,WT,pLX304,,1.12,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,i12,taoe005-u2os-72h-cp-a-au00044858_i12_s3_w1d0871a4c-c7c2-4a42-a6f4-75c84cb44991.tif,78,5604,MAP2K1,0,WT.1,pLX304,,0.9,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,e05,taoe005-u2os-72h-cp-a-au00044858_e05_s5_w120bd4a55-5159-429e-9490-a7044530fe5d.tif,54,4792,NFKBIA,1,WT,pLX304,,1.18,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,c06,taoe005-u2os-72h-cp-a-au00044858_c06_s6_w106de12e8-bca0-4d3e-b636-702eaf35e1ae.tif,64,5296,PIK3R2,0,WT,pLX304,,1.02,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,e03,taoe005-u2os-72h-cp-a-au00044858_e03_s3_w1a91926ca-b017-452d-a9e4-520be84bfc58.tif,145,4090,SMAD5,0,WT,pLX304,,1.08,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,f09,taoe005-u2os-72h-cp-a-au00044858_f09_s8_w1db768612-c4ac-41d4-9e0a-32f2c31527fb.tif,62,2887,GRB10,1,WT.1,pLX304,,1.12,,closed,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41749,g23,taoe005-u2os-72h-cp-a-au00044858_g23_s1_w1c7907b9f-1592-4c8a-a961-b67aef87b08f.tif,89,7186,TRAF2,0,WT,pLX304,,1.16,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41749,c07,taoe005-u2os-72h-cp-a-au00044858_c07_s3_w19e182b36-892d-45fa-92be-ac3ae85e399e.tif,19,1432,MAPK14,0,WT.1,pLX304,,1.06,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,d23,taoe005-u2os-72h-cp-a-au00044858_d23_s7_w13831eeee-5076-461c-b6f6-ddc7eac32458.tif,79,8678,BECN1,1,WT,pLX304,,1.04,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,e10,taoe005-u2os-72h-cp-a-au00044858_e10_s9_w1be9ffc44-9022-44c8-b2b6-3d76cd2bc3f6.tif,115,1454,CSNK1E,1,WT.2,pLX304,,1.16,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,h06,taoe005-u2os-72h-cp-a-au00044858_h06_s9_w1d7079e19-78fe-4293-af27-9d06e841dfa1.tif,148,1452,CSNK1A1,1,WT.3,pLX304,,1.09,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,h12,taoe005-u2os-72h-cp-a-au00044858_h12_s8_w18e72b845-0681-4978-8530-65469e5a1e5e.tif,56,10413,YAP1,0,WT.4,pLX304,,1.11,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41749,e11,taoe005-u2os-72h-cp-a-au00044858_e11_s4_w150c102da-895c-4a47-94ad-d811e619d767.tif,49,5291,PIK3CB,0,WT.1,pLX304,,1.2,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41749,g16,taoe005-u2os-72h-cp-a-au00044858_g16_s8_w1e8f36856-bfc5-4f8b-826f-512857f52f55.tif,74,5567,PRKACB,0,WT.2,pLX304,,1.08,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41749,h07,taoe005-u2os-72h-cp-a-au00044858_h07_s2_w1e2bb1ce9-b71f-46a1-9798-b49d8cfa4e58.tif,52,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,2,72H,"ORF OE",1,Untreated,0,0
41749,f06,taoe005-u2os-72h-cp-a-au00044858_f06_s8_w1e7c94c37-8d82-4645-b6d3-242141a4b785.tif,122,1387,CREBBP,0,WT,pLX304,,1.12,,closed,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41749,e08,taoe005-u2os-72h-cp-a-au00044858_e08_s9_w1aae783d3-9026-4ed9-9bbf-7a28c2598016.tif,174,1432,MAPK14,0,WT.2,pLX304,,1.06,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,f12,taoe005-u2os-72h-cp-a-au00044858_f12_s2_w15cf59841-6e21-4665-812c-684563269888.tif,45,3845,KRAS,0,WT.2,pLX304,,0.95,,closed,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41749,h07,taoe005-u2os-72h-cp-a-au00044858_h07_s4_w13d49eed3-3f3f-4e6e-8756-089d6916802c.tif,60,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,4,72H,"ORF OE",1,Untreated,0,0
41749,h06,taoe005-u2os-72h-cp-a-au00044858_h06_s8_w16b7564dc-1f4c-4ef6-8ea6-4012a14eff31.tif,63,1452,CSNK1A1,1,WT.3,pLX304,,1.09,,closed,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41749,e22,taoe005-u2os-72h-cp-a-au00044858_e22_s1_w1512b81ad-2c7e-4d20-868c-8d243644dd0e.tif,98,4217,MAP3K5,0,WT,pLX304,,1.18,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41749,f04,taoe005-u2os-72h-cp-a-au00044858_f04_s7_w1999a1c47-8ea2-4ca9-9022-1554143e4c54.tif,58,1050,CEBPA,1,WT.2,pLX304,PotentiallyToxic,1.36,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,d03,taoe005-u2os-72h-cp-a-au00044858_d03_s8_w1835bd7ba-8465-4679-b43b-51cf5ec25080.tif,44,998,CDC42,1,WT,pLX304,,1.05,,closed,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41749,d11,taoe005-u2os-72h-cp-a-au00044858_d11_s9_w12702fd3b-ee89-4606-9dcd-bbc52e81672c.tif,75,4791,NFKB2,1,WT,pLX304,,0.5,,,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41744,p17,taoe005-u2os-72h-cp-a-au00044859_p17_s1_w1e4338dd8-c13e-459b-89cf-a39e4d5abad6.tif,101,-44,eGFP,0,CTRL,pLX304,,1.28,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,CTRL,0,0
41749,f14,taoe005-u2os-72h-cp-a-au00044858_f14_s1_w1ad4f2131-bdd3-47d3-9753-0962c5e10104.tif,103,598,BCL2L1,0,WT,pLX304,,1.04,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41744,n08,taoe005-u2os-72h-cp-a-au00044859_n08_s3_w17325c480-3dd7-4775-9f66-2d909a332d51.tif,88,64798,DEPTOR,0,WT.1,pLX304,,1.35,,closed,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,f19,taoe005-u2os-72h-cp-a-au00044858_f19_s6_w18d8816e5-4f88-4dac-8970-36b54fc912c5.tif,123,1649,DDIT3,0,WT.1,pLX304,,0.82,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,f22,taoe005-u2os-72h-cp-a-au00044858_f22_s3_w10c3175de-0d7a-4216-9cff-92756956e5b9.tif,56,1452,CSNK1A1,1,WT.2,pLX304,,1.15,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,Treated,0,0
41749,h01,taoe005-u2os-72h-cp-a-au00044858_h01_s8_w121b06d9f-8716-4e24-9365-fef5205d815d.tif,112,5527,PPP2R5C,0,WT.2,pLX304,,1.23,,closed,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,1
41749,c04,taoe005-u2os-72h-cp-a-au00044858_c04_s5_w158b5d970-b848-4344-8e4c-c46a32e1ccb5.tif,73,4853,NOTCH2,0,WT,pLX304,Toxic,1.02,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,b24,taoe005-u2os-72h-cp-a-au00044858_b24_s1_w105aa33fb-341c-45d5-b468-ab1774b468bf.tif,58,387,RHOA,1,Q63L,pLX304,Toxic,1.51,,closed,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41749,e13,taoe005-u2os-72h-cp-a-au00044858_e13_s5_w1da8814e1-c998-4101-9f6a-296aa975099c.tif,82,5293,PIK3CD,0,WT,pLX304,,1.16,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,d20,taoe005-u2os-72h-cp-a-au00044858_d20_s6_w1883e71be-3782-4fcd-8d7c-94e89c38b0e3.tif,74,2078,ERG,0,truncated,pLX304,PotentiallyToxic,1.64,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,1
41749,f03,taoe005-u2os-72h-cp-a-au00044858_f03_s7_w1e89cb5e1-1e75-4ca6-bc2c-286fb9fc0135.tif,15,7188,TRAF5,0,WT,pLX304,,1.02,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,c12,taoe005-u2os-72h-cp-a-au00044858_c12_s8_w14af46719-b52c-4ecd-92a5-3b11d22b75c0.tif,72,6868,ADAM17,0,WT,pLX304,,1.29,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41749,d21,taoe005-u2os-72h-cp-a-au00044858_d21_s9_w1f09d8111-bb48-4d3c-a8bc-88fd522274b8.tif,37,1869,E2F1,0,WT,pLX304,,1.09,,closed,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,g01,taoe005-u2os-72h-cp-a-au00044858_g01_s7_w12cc26a45-97ec-49cd-a934-b6b42c96a636.tif,27,5599,MAPK8,0,WT.1,pLX304,,1.08,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,e04,taoe005-u2os-72h-cp-a-au00044858_e04_s7_w19cc75b58-7f3d-482d-a453-2b2b412db15d.tif,33,1017,CDK2,1,WT.2,pLX304,,0.97,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,h23,taoe005-u2os-72h-cp-a-au00044858_h23_s8_w18b588b9d-a1c8-41ec-942a-7b5d5e4df17e.tif,81,10000,AKT3,0,WT.2,pLX304,,0.94,,closed,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
41749,e08,taoe005-u2os-72h-cp-a-au00044858_e08_s6_w1803304ce-7177-447a-b033-1753e835db53.tif,110,1432,MAPK14,0,WT.2,pLX304,,1.06,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,h04,taoe005-u2os-72h-cp-a-au00044858_h04_s7_w1ad22f4bb-8cc6-4c60-b7ee-4b18c3e9b105.tif,64,1499,CTNNB1,0,WT,pLX304,,0.92,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,g17,taoe005-u2os-72h-cp-a-au00044858_g17_s7_w1b1363734-b6cd-41c8-8635-aceb290e8ec4.tif,10,6794,STK11,0,WT.1,pLX304,,1.01,,open,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,c18,taoe005-u2os-72h-cp-a-au00044858_c18_s9_w189188896-e528-4d40-ac11-7cc9e8142974.tif,94,54583,EGLN1,0,WT.1.mismatch,pLX304,,0.9,mismatch,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,e08,taoe005-u2os-72h-cp-a-au00044858_e08_s4_w19bf0da3f-9818-4f53-a821-9499e01368b1.tif,75,1432,MAPK14,0,WT.2,pLX304,,1.06,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,0
41749,h12,taoe005-u2os-72h-cp-a-au00044858_h12_s5_w11a6e9441-68ec-46cf-9aa4-e77ba34ba0e9.tif,69,10413,YAP1,0,WT.4,pLX304,,1.11,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,g21,taoe005-u2os-72h-cp-a-au00044858_g21_s5_w17b0f2968-12c8-4240-a6df-299ddc43ffc1.tif,51,7128,TNFAIP3,0,WT,pLX304,,0.9,,open,ORA11.12.13.18A,5,72H,"ORF OE",1,Treated,0,0
41749,c10,taoe005-u2os-72h-cp-a-au00044858_c10_s6_w128cbbb61-429b-4584-8893-930e3e0bba98.tif,63,5970,RELA,0,WT.1,pLX304,,1,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,e06,taoe005-u2os-72h-cp-a-au00044858_e06_s6_w1f0747fcd-859c-42dd-8583-1ad390ac70b1.tif,72,1019,CDK4,1,WT.2,pLX304,,1.06,,open,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,h03,taoe005-u2os-72h-cp-a-au00044858_h03_s6_w1347a0558-1f8a-496a-acd7-b3247859cdf1.tif,118,841,CASP8,0,WT.2,pLX304,Toxic,1.49,,closed,ORA11.12.13.18A,6,72H,"ORF OE",1,Treated,0,0
41749,h12,taoe005-u2os-72h-cp-a-au00044858_h12_s2_w1814f6d2d-b77b-41cb-a6cc-5e7f16683701.tif,94,10413,YAP1,0,WT.4,pLX304,,1.11,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41749,e06,taoe005-u2os-72h-cp-a-au00044858_e06_s9_w148aacc35-3939-463d-97b5-fbed44d01352.tif,102,1019,CDK4,1,WT.2,pLX304,,1.06,,open,ORA11.12.13.18A,9,72H,"ORF OE",1,Treated,0,0
41749,f23,taoe005-u2os-72h-cp-a-au00044858_f23_s7_w174fb5d2c-1629-4d4b-8ad1-1207da04904c.tif,81,8313,AXIN2,0,WT.2,pLX304,,1.05,,closed,ORA11.12.13.18A,7,72H,"ORF OE",1,Treated,0,0
41749,e23,taoe005-u2os-72h-cp-a-au00044858_e23_s2_w140fc9646-3a64-480a-84ad-e871ee0f9df6.tif,55,5590,PRKCZ,0,WT.1,pLX304,,1.06,,open,ORA11.12.13.18A,2,72H,"ORF OE",1,Treated,0,0
41749,d17,taoe005-u2os-72h-cp-a-au00044858_d17_s3_w1cb48b5fb-378f-4178-a0a7-51305a9a4e6d.tif,66,-43,Luciferase,0,CTRL,pLX304,,1.23,,open,ORA11.12.13.18A,3,72H,"ORF OE",1,CTRL,0,0
41749,i23,taoe005-u2os-72h-cp-a-au00044858_i23_s4_w1b03e0d50-c958-49b2-90e8-5d8bd5334d90.tif,30,,EMPTY,,,,,0.06,,,ORA11.12.13.18A,4,72H,"ORF OE",1,Untreated,0,0
41749,i07,taoe005-u2os-72h-cp-a-au00044858_i07_s4_w11f52c327-eefa-47b3-ba55-76ac096cf2bf.tif,89,9575,CLOCK,0,WT,pLX304,,1,,open,ORA11.12.13.18A,4,72H,"ORF OE",1,Treated,0,1
41749,h19,taoe005-u2os-72h-cp-a-au00044858_h19_s1_w1fcc409cb-16e1-4c4a-bc4e-b4e1e729bf99.tif,70,,EMPTY,,,,,0.08,,,ORA11.12.13.18A,1,72H,"ORF OE",1,Untreated,0,0
41749,g21,taoe005-u2os-72h-cp-a-au00044858_g21_s1_w1a662ae9a-f570-4f61-9168-3b212b3e40ff.tif,47,7128,TNFAIP3,0,WT,pLX304,,0.9,,open,ORA11.12.13.18A,1,72H,"ORF OE",1,Treated,0,0
41749,g07,taoe005-u2os-72h-cp-a-au00044858_g07_s8_w15db3c7c2-2c5f-49df-9852-06109c801826.tif,44,5971,RELB,1,WT,pLX304,,1.25,,open,ORA11.12.13.18A,8,72H,"ORF OE",1,Treated,0,0
